danmaku_id,content,progress,ctime,user_hash
1596318524664788224,新会人路过,138.877,1717387197,5acea489
1596320310247056896,赶上饭点了,0.901,1717387410,47e88d7b
1596322902821961728,充电者既和总裁连通,152.652,1717387719,1c9d9198
1596323952093838592,识时务者为俊杰,218.077,1717387844,80f2eb12
1596324903035046400,每个世界线上的学姐，总裁都遇到了吧哈哈哈哈,38.511,1717387957,a0b17b99
1596326072809510912,慕容复：谁在叫我？,225.719,1717388097,52e5b124
1596327809763034624,來了,14.825,1717388304,d16339c8
1596329005634636032,学姐终于出现了,34.919,1717388446,efb25dc9
1596329679877603328,强者发型,312.453,1717388527,873aad09
1596332704130039040,从此以后，不听歌了，只带着耳机修行,265.076,1717388887,ca4a93e6
1596334939391954432,学术圈是这样的,123.068,1717389154,fae68c49
1596338719089348864,拔叔,306.984,1717389604,6f736df0
1596339917729236480,我想链接了,161.059,1717389747,1ad8b2d6
1596340703087270656,这发型一看就是牛人,308.802,1717389841,774fc993
1596345349646563328,Bose ?,151.117,1717390395,2c11c890
1596349791800096256,主动降噪,235.101,1717390924,c929640f
1596350827793083136,三岛平八,302.305,1717391048,c929640f
1596351824569417984,新书…阿卤辣奇,355.845,1717391166,c929640f
1596353516996439552,鹤仙人,303.259,1717391368,928db7c7
1596359770150128896,《古话》,220.639,1717392114,69e7293a
1596363310343705088,buff叠满,148.628,1717392536,d4f350c8
1596366174650834688,三教合一,155.576,1717392877,b02b31a2
1596367044817823488,VEDA,98.298,1717392981,3a1960da
1596368743041176064,现代降噪耳机的原理,241.231,1717393183,e6090a8
1596369060810162688,嘻嘻物者魏骏杰！,217.611,1717393221,c7eda4a4
1596383033060279296,←前面那个，你说的是被动降噪,261.993,1717394887,a41ac050
1596383651862502400,强者发型,311.059,1717394960,598aea37
1596384474717999360,偷高科出心灵突击队,13.527,1717395059,cd6dff7e
1596386143254079744,你说的是尤里头上戴的那个 doge,7.381,1717395257,3e6cc18c
1596387948591757056,BOSE俺在用,64.471,1717395473,3e6cc18c
1596394818802992640,卖耳机是吧？,23.336,1717396292,72178ad1
1596408262134499584,古玩界有一句话:不要听故事,62.224,1717397894,87e12573
1596414906499256576,华强北精通,294.351,1717398686,d82840c
1596440312639806976,突然感觉世界远离了，很棒的感觉,262.11,1717401715,488f47ab
1596443317380539136,那时候还是学姐,47.045,1717402073,124a6a98
1596451626229526016,是贝斯耳机？,208.873,1717403064,8955016c
1596456059499991552,不，我有脑鸣，就类似耳鸣的蜂鸣声，但是是一直存在的，带上降噪那一刻我才知道我脑鸣有多严重,264.018,1717403592,a55866d0
1596457739058822400,共济会又来了,163.959,1717403792,5a49bad6
1596465271559091712,阿卤辣琪,56.861,1717404690,ce0bdd72
1596475277456961024,阿卤辣奇,7.843,1717405883,b6846000
1596477598073126656,阿卡夏奇妙音乐吗？,42.734,1717406160,2f5b5416
1596483203357743616,阿鲁辣奇,275.946,1717406828,eb4b4230
1596490960051907584,强者的发型,347.308,1717407753,d0473f2a
1596499723597049344,压耳朵，很压。233,261.861,1717408797,acee3348
1596519961256629504,用魔法打败魔法！,227.76,1717411210,b395011d
1596520455211283968,绝对是天才,259.406,1717411269,443fbd6c
1596522821713000960,正在用某B家的耳机,250.83,1717411551,1e3c0f75
1596524257566190592,的确带过。,270.988,1717411722,78ffa5f6
1596527742822727424,和手工耿最大的区别是他做的东西都是有用的,335.148,1717412137,41c73d66
1596537521087807744,触发连招是吧,33.939,1717413303,70817186
1596540419083282176,黑衣人来自sony,277.808,1717413649,850ce49a
1596571236203727872,机械神教 欧姆弥赛亚,109.664,1717417322,45db1c
1596584794945392128,总裁修个仙啊,16.513,1717418939,bc8b33ea
1596587062227040768,阿努拉奇学姐,77.789,1717419209,93f4a62b
1596604225477948928,降噪,231.559,1717421255,d7c2682f
1596613743780059392,印裔,67.49,1717422390,c37f3fe3
1596616829496066048,BOSE：...Beats：没错正是在下,197.883,1717422757,40131c3f
1596622717862322432,多冥想不容易感到饿,102.12,1717423459,fd442a17
1596626580489195264,超级强者的发型,307.232,1717423920,40131c3f
1596641395240708864,我正要买个降嗓拾音耳机玩wargame呢,247.59,1717425686,3840c440
1596653032194877952,新会人路过,144.6,1717427073,3e2f3e45
1596653778134869760,主动降噪！各有各特色！个人觉得我适合索尼的方案！,242.813,1717427162,35d6926b
1596693856563490560,机魂大悦,103.066,1717431940,cd75dac
1596701609650616832,斗罗实验室（,59.878,1717432864,34079f5b
1596705699961202944,学姐2.0版,42.292,1717433352,108080b1
1596738700065475584,哪没有奇才,150.279,1717437286,d767b03d
1596745492220596480,bilibili,197.091,1717438095,f1ae27d8
1596746235350820864,斗罗大陆实验室,278.556,1717438184,f1ae27d8
1596816557839936512,阿鲁辣奇,75.88,1717446567,80c58d5a
1596824115455902464,这怎么不算一种群英荟萃呢,150.078,1717447468,ccc4b33b
1596888528036606464,学姐很多啊！,34.962,1717455146,dd651334
1596894122172803584,好无聊的一期,240.018,1717455813,a4efb87
1596918568363251712,都是人才,157.895,1717458728,1f62256d
1596951377970814720,《很简单》,230.382,1717462639,d9cce18e
1596981957601262848,我时常能听到一个声音跟自己对话，一般都是危险的时候,128.94,1717466284,39432481
1597055970331315968,总裁的大学生活挺丰富的,38.164,1717475107,cac31903
1597073787323709952,AirPods Max,253.524,1717477231,7b979922
1597085106600814848,都凉了啊 还热门呢,165.393,1717478580,f2df6bbe
1597096380998999552,神识？,87.442,1717479924,7e22df57
1597103918088017664,大佬发型,343.392,1717480823,865d98f5
1597123521493099008,现在是江门了［doge］,144.988,1717483160,fff405e2
1597125364461833728,不懂。。。。和网游又区别吗,176.732,1717483380,1a67c62
1597144598382600448,没错，我已经修仙成功,8.459,1717485672,21440988
1597158348678283776,触发连击,260.286,1717487312,ac27c740
1597206650006378752,牛逼,317.872,1717493070,e9ac5dd
1597206909096703232,不无聊,248.116,1717493100,fc063a79
1597218734030717184,这lee博士，有点像倪师啊,133.066,1717494510,610a33a5
1597239947268716288,HiFi 圈至高天：心理声学,285.859,1717497039,3fbdc1cf
1597244449845613568,我车是这音响哈哈,83.95,1717497576,b436ac80
1597246021157819904,不是“子 在 川 上 曰 ： 逝 者 如 斯 夫 ！”吗？哈哈哈哈,222.453,1717497763,c9ed9d42
1597260797724189184,超弦,83.388,1717499524,387abb5b
1597267401295250176,李嗣涔教授也是这么说的,140.319,1717500312,30d062da
1597300431631993344,元神启动,175.335,1717504249,63378b08
1597340728256901632,野生链发明家,298.035,1717509053,13250e49
1597364573974248448,拼多多9.9几个？,22.099,1717511896,63799b65
1597371645285331968,有点邪乎,43.644,1717512738,9447efff
1597371948466633984,格格巫,309.568,1717512775,91a86283
1597375122992589312,強者的髮型,305.642,1717513153,ef4361b4
1597375812418720768,想起了汉尼拔种蘑菇,117.105,1717513235,60d8d13c
1597380046098781440,這種髮型是因為腦活動強烈、持續活動引發高溫、而導致頭皮持續出油、把頭皮毛孔堵死了、就長不出毛了,357.098,1717513740,ef4361b4
1597442028281814784,带了BOSE 就能飞升,76.351,1717521129,e16efd8b
1597448882747664896,阿卤辣奇,17.526,1717521946,b6846000
1597458312600128768,这个是漫画原型吧？,349.37,1717523070,cb9fd691
1597511056585071104,索尼：bose已经被我踩在脚下了谢谢，,155.855,1717529358,e560bc23
1597590642102455552,吾心即是宇宙   宇宙即是吾心,113.019,1717538845,519e4ccd
1597613989142450688,Bossqc45了解一下,30.696,1717541628,997adb32
1597623206829838592,铣床高级技师,338.9,1717542727,6dfeb8b3
1597656164437465856,顿扎乌萨,126.439,1717546656,31ba3a07
1597656943143532032,宝华韦健,211.299,1717546749,31ba3a07
1597754828384476672,我们单位发了华为了耳机，就是这种，900块,294.109,1717558417,be2560a2
1597780355682072064,总裁娶了学姐，学姐成了夫人,56.553,1717561461,76d51660
1597783448142211328,还是在发型上,338.394,1717561829,833ccc40
1597808814881689600,阿卤辣鳍,19.432,1717564853,18f25eae
1597956849871872000,同款颈枕,205.513,1717582500,cd48e03d
1597960098318545408,留声机。。,239.498,1717582888,c4de4bb9
1597983763428817408,不可怕，人类所干出的任何事我都不觉得意外,63.11,1717585709,b4d665b8
1598028528790773248,科学、哲学、神学（三者融合）[doge],158.014,1717591045,b4d665b8
1598029486627156992,原来魔幻的HIFI圈子的源头是这样的,193.148,1717591159,b4d665b8
1598031363787970560,玩着玩着就发明出东西来了,318.771,1717591383,b4d665b8
1598032047551851008,材料科学yyds！,338.072,1717591465,b4d665b8
1598036523377589504,你肯定？这不会是共同署名吧！,129.219,1717591998,16b42d80
1598064809084013824,尤里部队？众所周知，红警的故事跟现实是反的,284.308,1717595370,a8f12431
